,DRB QCI,DL PCDP Bytes,UL PDCP Bytes,PLMN ID,Interface type,UE ID,Timestamp,Test ID
122,0.0,0.0,0.0,b'111',x2-u,b'00002',263.5711340904236,1
123,0.0,0.0,0.0,b'111',x2-u,b'00003',263.5711340904236,1
124,0.0,0.0,0.0,b'111',x2-u,b'00009',263.5833144187927,1
125,0.0,0.0,0.0,b'111',x2-u,b'00011',263.5833144187927,1
126,0.0,0.0,0.0,b'111',x2-u,b'00003',263.5833144187927,1
127,0.0,0.0,0.0,b'111',x2-u,b'00012',263.5833144187927,1
128,0.0,0.0,0.0,b'111',x2-u,b'00006',263.5833144187927,1
129,0.0,0.0,0.0,b'111',x2-u,b'00010',263.5833144187927,1
130,0.0,0.0,0.0,b'111',x2-u,b'00007',291.9794943332672,1
131,0.0,0.0,0.0,b'111',x2-u,b'00001',291.99367237091064,1
132,0.0,0.0,0.0,b'111',x2-u,b'00010',291.99367237091064,1
133,0.0,0.0,0.0,b'111',x2-u,b'00005',291.99367237091064,1
134,0.0,0.0,0.0,b'111',x2-u,b'00002',292.00556564331055,1
135,0.0,0.0,0.0,b'111',x2-u,b'00004',292.00556564331055,1
136,0.0,0.0,0.0,b'111',x2-u,b'00003',292.00556564331055,1
137,0.0,0.0,0.0,b'111',x2-u,b'00010',292.00556564331055,1
138,0.0,0.0,0.0,b'111',x2-u,b'00009',292.0176808834076,1
139,0.0,0.0,0.0,b'111',x2-u,b'00005',292.0176808834076,1
