,DRB QCI,DL PCDP Bytes,UL PDCP Bytes,PLMN ID,Interface type,UE ID,Timestamp,Test ID
266,0.0,0.0,0.0,b'111',x2-u,b'00011',1700746550.8762643,3
267,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746550.8762643,3
268,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746550.8762643,3
269,0.0,0.0,0.0,b'111',x2-u,b'00005',1700746550.8762643,3
270,0.0,0.0,0.0,b'111',x2-u,b'00001',1700746579.203055,3
271,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746579.203055,3
272,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746579.203055,3
273,0.0,0.0,0.0,b'111',x2-u,b'00002',1700746579.203055,3
274,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746579.2144208,3
275,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746579.2144208,3
276,0.0,0.0,0.0,b'111',x2-u,b'00006',1700746579.2144208,3
277,0.0,0.0,0.0,b'111',x2-u,b'00005',1700746579.2144208,3
278,0.0,0.0,0.0,b'111',x2-u,b'00009',1700746579.2144208,3
279,0.0,0.0,0.0,b'111',x2-u,b'00011',1700746579.2144208,3
280,0.0,0.0,0.0,b'111',x2-u,b'00007',1700746579.2144208,3
281,0.0,0.0,0.0,b'111',x2-u,b'00004',1700746579.2144208,3
282,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746607.554732,3
283,0.0,0.0,0.0,b'111',x2-u,b'00002',1700746607.554732,3
284,0.0,0.0,0.0,b'111',x2-u,b'00001',1700746607.554732,3
285,0.0,0.0,0.0,b'111',x2-u,b'00004',1700746607.568583,3
286,0.0,0.0,0.0,b'111',x2-u,b'00011',1700746607.568583,3
287,0.0,0.0,0.0,b'111',x2-u,b'00007',1700746607.568583,3
288,0.0,0.0,0.0,b'111',x2-u,b'00006',1700746607.568583,3
289,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746607.568583,3
290,0.0,0.0,0.0,b'111',x2-u,b'00005',1700746607.568583,3
291,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746607.568583,3
292,0.0,0.0,0.0,b'111',x2-u,b'00009',1700746607.568583,3
293,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746607.579833,3
294,0.0,0.0,0.0,b'111',x2-u,b'00001',1700746631.9268825,3
295,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746631.9268825,3
296,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746631.9268825,3
297,0.0,0.0,0.0,b'111',x2-u,b'00002',1700746631.9268825,3
298,0.0,0.0,0.0,b'111',x2-u,b'00004',1700746631.945972,3
299,0.0,0.0,0.0,b'111',x2-u,b'00009',1700746631.945972,3
300,0.0,0.0,0.0,b'111',x2-u,b'00006',1700746631.945972,3
301,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746631.945972,3
302,0.0,0.0,0.0,b'111',x2-u,b'00001',1700746631.945972,3
303,0.0,0.0,0.0,b'111',x2-u,b'00005',1700746631.945972,3
304,0.0,0.0,0.0,b'111',x2-u,b'00011',1700746631.945972,3
305,0.0,0.0,0.0,b'111',x2-u,b'00007',1700746631.945972,3
306,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746660.382363,3
307,0.0,0.0,0.0,b'111',x2-u,b'00001',1700746660.382363,3
308,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746660.382363,3
309,0.0,0.0,0.0,b'111',x2-u,b'00002',1700746660.382363,3
310,0.0,0.0,0.0,b'111',x2-u,b'00004',1700746660.3962705,3
311,0.0,0.0,0.0,b'111',x2-u,b'00007',1700746660.3962705,3
312,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746660.3962705,3
313,0.0,0.0,0.0,b'111',x2-u,b'00006',1700746660.3962705,3
314,0.0,0.0,0.0,b'111',x2-u,b'00011',1700746660.3962705,3
315,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746660.3962705,3
316,0.0,0.0,0.0,b'111',x2-u,b'00009',1700746660.3962705,3
317,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746660.3962705,3
318,0.0,0.0,0.0,b'111',x2-u,b'00005',1700746660.4063592,3
319,0.0,0.0,0.0,b'111',x2-u,b'00002',1700746684.7718558,3
320,0.0,0.0,0.0,b'111',x2-u,b'00004',1700746684.7718558,3
321,0.0,0.0,0.0,b'111',x2-u,b'00006',1700746684.7861364,3
322,0.0,0.0,0.0,b'111',x2-u,b'00007',1700746684.7861364,3
323,0.0,0.0,0.0,b'111',x2-u,b'00011',1700746684.7861364,3
324,0.0,0.0,0.0,b'111',x2-u,b'00009',1700746684.7861364,3
325,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746684.7861364,3
326,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746684.7861364,3
327,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746684.7861364,3
328,0.0,0.0,0.0,b'111',x2-u,b'00001',1700746684.797424,3
329,0.0,0.0,0.0,b'111',x2-u,b'00005',1700746684.797424,3
330,0.0,0.0,0.0,b'111',x2-u,b'00002',1700746709.1487894,3
331,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746709.1487894,3
332,0.0,0.0,0.0,b'111',x2-u,b'00004',1700746709.1487894,3
333,0.0,0.0,0.0,b'111',x2-u,b'00011',1700746709.1626685,3
334,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746709.1626685,3
335,0.0,0.0,0.0,b'111',x2-u,b'00006',1700746709.1626685,3
336,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746709.1626685,3
337,0.0,0.0,0.0,b'111',x2-u,b'00009',1700746709.1626685,3
338,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746709.1626685,3
339,0.0,0.0,0.0,b'111',x2-u,b'00005',1700746709.1732953,3
340,0.0,0.0,0.0,b'111',x2-u,b'00001',1700746709.1732953,3
341,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746709.1732953,3
342,0.0,0.0,0.0,b'111',x2-u,b'00007',1700746709.1834755,3
343,0.0,0.0,0.0,b'111',x2-u,b'00002',1700746737.568231,3
344,0.0,0.0,0.0,b'111',x2-u,b'00003',1700746737.568231,3
345,0.0,0.0,0.0,b'111',x2-u,b'00004',1700746737.568231,3
346,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746737.568231,3
347,0.0,0.0,0.0,b'111',x2-u,b'00009',1700746737.5822186,3
348,0.0,0.0,0.0,b'111',x2-u,b'00006',1700746737.5822186,3
349,0.0,0.0,0.0,b'111',x2-u,b'00011',1700746737.5822186,3
350,0.0,0.0,0.0,b'111',x2-u,b'00012',1700746737.5822186,3
351,0.0,0.0,0.0,b'111',x2-u,b'00005',1700746737.5822186,3
352,0.0,0.0,0.0,b'111',x2-u,b'00001',1700746737.5935967,3
353,0.0,0.0,0.0,b'111',x2-u,b'00005',1700746737.5935967,3
354,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746737.5935967,3
355,0.0,0.0,0.0,b'111',x2-u,b'00007',1700746737.6046364,3
356,0.0,0.0,0.0,b'111',x2-u,b'00010',1700746761.9871523,3
357,0.0,0.0,0.0,b'111',x2-u,b'00004',1700746761.9871523,3
358,0.0,0.0,0.0,b'111',x2-u,b'00002',1700746761.9871523,3
